x,y,r,E_x,E_y,E_z,E,phi
0,47,50.08991914547278,-7.745711383104786e-05,-0.0,-0.0,7.745711383104786e-05,0.0
0,48,50.039984012787215,-7.769049652082863e-05,-0.0,-0.0,7.769049652082863e-05,0.0
0,49,50.00999900019995,-7.785012504061966e-05,-0.0,-0.0,7.785012504061966e-05,0.0
0,50,50.0,-7.786627950306765e-05,-0.0,-0.0,7.786627950306765e-05,0.0
0,51,50.00999900019995,-7.780776605759176e-05,-0.0,-0.0,7.780776605759176e-05,0.0
0,52,50.039984012787215,-7.760582418208762e-05,-0.0,-0.0,7.760582418208762e-05,0.0
0,53,50.08991914547278,-7.733005683766642e-05,-0.0,-0.0,7.733005683766642e-05,0.0
0,54,50.15974481593781,-7.691292751659139e-05,-0.0,-0.0,7.691292751659139e-05,0.0
0,55,50.24937810560445,-7.642451991343507e-05,-0.0,-0.0,7.642451991343507e-05,0.0
0,56,50.35871324805669,-7.57987344524129e-05,-0.0,-0.0,7.57987344524129e-05,0.0
0,57,50.48762224545735,-7.51057734781659e-05,-0.0,-0.0,7.51057734781659e-05,0.0
0,58,50.635955604688654,-7.428114068839063e-05,-0.0,-0.0,7.428114068839063e-05,0.0
0,59,50.80354318352215,-7.339475851694555e-05,-0.0,-0.0,7.339475851694555e-05,0.0
0,60,50.99019513592785,-7.238386286043177e-05,-0.0,-0.0,7.238386286043177e-05,0.0
0,61,51.19570294468082,-7.131767400231858e-05,-0.0,-0.0,7.131767400231858e-05,0.0
0,62,51.419840528729765,-7.013526320108478e-05,-0.0,-0.0,7.013526320108478e-05,0.0
0,63,51.66236541235796,-6.890471706358336e-05,-0.0,-0.0,6.890471706358336e-05,0.0
0,64,51.92301994298868,-6.756703201637589e-05,-0.0,-0.0,6.756703201637589e-05,0.0
0,65,52.20153254455275,-6.618873442419257e-05,-0.0,-0.0,6.618873442419257e-05,0.0
0,66,52.49761899362675,-6.471283384881405e-05,-0.0,-0.0,6.471283384881405e-05,0.0
0,67,52.81098370604357,-6.320388741956453e-05,-0.0,-0.0,6.320388741956453e-05,0.0
0,68,53.14132102234569,-6.16070133184615e-05,-0.0,-0.0,6.16070133184615e-05,0.0
0,69,53.48831648126533,-5.998441796068452e-05,-0.0,-0.0,5.998441796068452e-05,0.0
0,70,53.85164807134504,-5.828343758985642e-05,-0.0,-0.0,5.828343758985642e-05,0.0
0,71,54.230987451824994,-5.6563580723064715e-05,-0.0,-0.0,5.6563580723064715e-05,0.0
0,72,54.62600113499065,-5.4774528360644e-05,-0.0,-0.0,5.4774528360644e-05,0.0
0,73,55.036351623268054,-5.2972781862095006e-05,-0.0,-0.0,5.2972781862095006e-05,0.0
0,74,55.46169849544819,-5.111051131923928e-05,-0.0,-0.0,5.111051131923928e-05,0.0
0,75,55.90169943749474,-4.9240940475339644e-05,-0.0,-0.0,4.9240940475339644e-05,0.0
0,76,56.356011214421486,-4.731888850202128e-05,-0.0,-0.0,4.731888850202128e-05,0.0
0,77,56.824290580701486,-4.539406861993742e-05,-0.0,-0.0,4.539406861993742e-05,0.0
0,78,57.30619512757761,-4.3424121056502756e-05,-0.0,-0.0,4.3424121056502756e-05,0.0
0,79,57.8013840664737,-4.145505049132887e-05,-0.0,-0.0,4.145505049132887e-05,0.0
0,80,58.309518948453004,-3.9447497534202026e-05,-0.0,-0.0,3.9447497534202026e-05,0.0
0,81,58.83026432033091,-3.744359178464525e-05,-0.0,-0.0,3.744359178464525e-05,0.0
0,82,59.36328831862332,-3.5407155930931e-05,-0.0,-0.0,3.5407155930931e-05,0.0
0,83,59.90826320300064,-3.337630583839203e-05,-0.0,-0.0,3.337630583839203e-05,0.0
0,84,60.4648658313239,-3.1318225506123114e-05,-0.0,-0.0,3.1318225506123114e-05,0.0
0,85,61.032778078668514,-2.9266902926695283e-05,-0.0,-0.0,2.9266902926695283e-05,0.0
0,86,61.61168720299745,-2.7193055832703256e-05,-0.0,-0.0,2.7193055832703256e-05,0.0
0,87,62.20128616033595,-2.5126451838250435e-05,-0.0,-0.0,2.5126451838250435e-05,0.0
0,88,62.80127387243033,-2.304150436169198e-05,-0.0,-0.0,2.304150436169198e-05,0.0
0,89,63.41135544995076,-2.0963687501444455e-05,-0.0,-0.0,2.0963687501444455e-05,0.0
0,90,64.03124237432849,-1.8871258948686013e-05,-0.0,-0.0,1.8871258948686013e-05,0.0
0,91,64.66065264130884,-1.678534390156607e-05,-0.0,-0.0,1.678534390156607e-05,0.0
